@relation output_data

@attribute letter_0 numeric
@attribute letter_1 numeric
@attribute letter_2 numeric
@attribute letter_3 numeric
@attribute letter_4 numeric
@attribute letter_5 numeric
@attribute letter_6 numeric
@attribute letter_7 numeric
@attribute letter_8 numeric
@attribute letter_9 numeric
@attribute letter_10 numeric
@attribute letter_11 numeric
@attribute letter_12 numeric
@attribute letter_13 numeric
@attribute letter_14 numeric
@attribute letter_15 numeric
@attribute letter_16 numeric
@attribute letter_17 numeric
@attribute letter_18 numeric
@attribute letter_19 numeric
@attribute letter_20 numeric
@attribute letter_21 numeric
@attribute letter_22 numeric
@attribute letter_23 numeric
@attribute letter_24 numeric
@attribute class {A,B,C,C2,D,E,F,G,H,I,J,K,L,M,N,O,P,R,S,S1,T,U,V,Z,Z1}

@data
0,0,0,0,0,0,0,5,14,0,0,0,126,148,0,0,0,5,140,0,0,0,0,0,0,S
0,0,0,0,0,0,0,0,1,0,0,0,70,105,0,0,0,46,157,0,0,0,0,13,0,S
2,0,8,7,0,10,0,0,0,0,11,0,42,98,0,4,0,26,210,11,4,0,0,22,0,S
0,0,0,0,0,0,0,5,9,0,0,0,133,68,0,0,0,72,106,0,0,0,6,2,0,S
0,0,0,0,0,0,0,0,0,0,0,0,106,56,0,0,0,32,112,0,0,0,0,0,0,S
0,0,0,0,0,0,0,0,0,0,0,0,99,54,0,0,0,98,136,0,0,0,12,5,0,S
0,0,0,0,0,0,0,0,6,0,0,0,97,73,0,0,0,84,131,0,0,0,0,6,0,S
0,0,0,0,0,0,0,0,0,0,0,0,79,41,0,0,0,81,133,0,0,0,0,4,0,S
0,0,0,0,0,0,0,0,0,0,0,0,97,47,0,0,0,104,128,0,0,0,6,5,0,S
0,0,0,0,0,0,0,0,0,0,0,0,32,107,0,24,0,5,223,11,0,0,0,8,0,S
0,0,0,0,0,0,0,0,0,0,0,0,69,51,0,0,0,74,147,0,0,0,10,8,0,S
0,0,0,0,0,0,0,0,0,0,0,0,58,44,0,0,0,94,141,0,0,0,24,4,0,S
0,0,0,0,0,0,0,0,0,0,4,0,14,101,0,4,0,3,218,5,0,0,1,12,0,S
0,0,0,0,0,0,0,18,21,0,0,0,183,67,0,0,0,44,75,0,0,0,0,0,0,S
0,0,0,0,0,0,0,4,12,0,0,0,121,48,0,0,0,96,108,0,0,0,1,7,0,S
0,0,0,0,0,0,0,0,0,0,0,0,123,52,0,0,0,57,110,0,0,0,0,0,0,S
0,0,0,0,0,0,0,12,0,0,0,0,96,39,0,0,0,76,107,0,0,0,4,2,0,S
0,0,0,0,0,0,0,0,0,0,0,0,93,37,0,0,0,90,175,0,0,0,4,2,0,S
0,0,0,0,0,0,0,0,0,0,0,0,81,65,0,0,0,41,177,0,0,0,2,2,0,S
0,0,0,0,0,0,0,0,0,0,0,0,55,66,0,8,0,38,182,0,0,0,4,47,0,S
0,0,0,0,0,0,0,0,0,0,0,0,105,77,0,0,0,23,136,0,0,0,0,0,0,S
0,0,0,0,16,0,0,0,0,0,0,0,63,167,0,0,0,1,135,0,0,0,0,2,0,S
0,0,0,0,0,3,0,0,0,0,3,0,111,60,0,6,0,45,146,0,0,0,0,0,0,S
0,0,0,0,0,0,0,0,0,0,0,0,115,21,0,0,0,114,112,0,0,0,30,18,0,S
0,0,0,0,0,0,0,0,0,0,0,0,108,60,0,0,0,65,168,0,0,0,30,44,0,S
0,0,0,0,0,0,0,0,0,0,0,0,122,25,0,0,0,105,98,0,0,0,0,0,0,S
0,0,0,0,0,0,0,0,0,0,0,0,59,53,0,0,0,100,135,0,0,0,5,10,0,S
0,0,0,0,0,0,0,0,0,0,0,0,83,49,0,0,0,104,152,0,0,0,33,42,0,S
0,0,0,0,0,0,0,0,0,0,0,0,82,57,0,0,0,36,178,0,0,0,0,44,0,S
0,0,0,0,0,0,0,0,0,0,11,4,49,78,0,6,0,55,162,0,0,0,3,48,0,S
0,0,0,0,0,0,0,0,0,0,0,0,67,60,0,0,0,54,186,0,0,0,8,32,0,S
0,0,0,0,0,0,0,0,0,0,22,0,78,137,0,10,0,5,126,0,0,0,0,0,0,S
0,0,0,0,0,9,0,0,0,0,4,0,71,132,3,12,0,3,169,6,7,0,0,0,0,S
0,8,0,0,0,0,0,0,0,0,0,0,89,26,0,0,0,112,141,0,0,0,7,17,0,S
0,0,0,0,0,0,0,0,0,0,0,0,85,45,0,0,0,121,125,0,0,0,6,9,0,S
0,0,0,0,0,0,0,0,0,0,0,0,82,48,0,0,0,127,146,0,0,0,34,38,0,S
0,0,0,0,0,0,0,0,0,0,0,0,86,12,0,0,0,151,108,0,0,0,24,12,0,S
0,6,0,0,0,0,6,0,0,0,0,0,80,53,0,0,0,128,107,0,0,0,22,26,0,S
0,0,0,0,0,0,0,0,0,0,0,0,70,73,0,0,0,38,159,0,0,0,0,8,0,S
0,0,0,0,0,0,0,0,0,0,0,0,121,120,0,0,0,55,125,0,0,0,0,0,0,S
0,0,0,0,0,0,0,0,0,0,0,0,116,116,0,0,0,30,149,0,0,0,0,0,0,S
0,0,0,0,0,0,0,0,72,0,0,0,86,188,0,0,0,2,117,0,0,0,0,0,0,S
0,0,0,0,0,5,0,0,0,0,1,0,89,108,0,0,0,37,199,10,0,0,0,16,0,S
0,0,0,0,0,0,0,0,0,0,0,0,156,31,0,0,0,98,141,0,0,0,0,0,0,S
0,0,0,0,0,0,0,0,0,0,0,0,160,125,0,0,0,33,120,0,0,0,0,0,0,S
0,0,0,0,0,0,0,0,0,0,0,0,208,51,0,0,0,51,105,0,0,0,6,0,0,S
0,0,0,0,0,0,0,0,0,0,0,0,79,155,3,0,0,9,127,26,0,0,0,0,0,S
0,0,0,0,0,0,0,12,0,0,0,0,121,121,0,0,0,16,107,0,0,0,0,0,0,S
0,0,0,0,0,0,0,0,0,0,0,0,112,126,0,0,0,27,124,0,0,0,0,0,0,S
1,0,0,0,0,0,0,3,82,0,4,0,122,126,0,6,0,19,98,0,0,0,0,0,0,S
0,0,0,0,0,0,0,0,32,0,0,0,116,144,0,0,0,19,109,0,0,0,0,0,0,S
0,0,0,0,0,0,0,14,2,0,0,0,112,103,0,0,0,22,132,0,0,0,0,0,0,S
0,0,0,0,0,0,0,0,0,0,0,0,70,97,0,0,0,18,173,7,0,0,0,0,0,S
0,0,0,0,0,0,0,2,5,0,0,0,161,52,0,0,0,52,91,0,0,0,0,0,0,S
0,0,0,0,0,0,0,4,3,0,0,0,137,94,0,0,0,37,98,0,0,0,0,0,0,S
0,0,0,0,0,0,0,29,35,0,0,0,171,87,0,0,0,49,81,0,0,0,0,0,0,S
0,0,0,0,0,0,0,2,4,0,0,0,132,90,0,0,0,53,103,0,0,0,0,0,0,S
0,0,16,0,0,0,0,3,2,0,0,0,132,79,0,0,0,44,94,0,0,0,0,0,0,S
0,0,0,0,0,0,0,0,0,0,0,0,70,57,0,0,0,36,160,0,0,0,0,0,0,S
2,0,0,0,0,0,0,0,1,0,0,0,71,101,0,0,0,6,132,0,0,0,0,0,0,S
2,6,0,0,0,0,0,1,3,0,0,0,103,111,0,0,0,12,132,0,0,0,0,0,0,S
0,0,0,0,0,0,0,1,8,0,0,0,122,83,0,0,0,20,119,0,0,0,0,0,0,S
0,0,0,0,0,7,0,0,2,0,3,0,101,63,0,0,0,26,171,0,4,0,0,0,0,S
0,0,0,0,0,0,0,0,3,0,0,0,137,74,0,0,0,44,107,0,0,0,8,0,0,S
0,0,0,0,0,0,0,1,0,0,0,0,180,13,0,0,0,81,62,0,0,0,0,0,0,S
0,0,0,0,0,0,0,8,3,0,0,0,178,48,0,0,0,46,92,0,0,0,0,0,0,S
0,0,0,0,0,0,0,4,10,0,0,0,150,72,0,0,0,38,80,0,0,0,0,0,0,S
0,0,0,0,0,0,0,3,5,0,0,0,126,102,0,0,0,18,151,0,0,0,0,0,0,S
0,0,0,0,0,0,0,5,3,0,0,0,115,80,0,0,0,27,139,0,0,0,0,0,0,S
0,0,0,0,0,0,0,1,9,0,16,0,87,155,0,8,0,3,130,0,1,0,0,0,0,S
0,0,0,0,0,0,0,2,12,0,0,0,105,180,0,0,0,3,136,0,0,0,0,0,0,S
0,0,0,0,0,0,0,0,0,0,0,0,138,70,0,0,0,51,126,0,0,0,0,0,0,S
0,0,0,0,0,0,0,1,12,0,0,0,70,151,0,0,0,9,152,0,0,0,0,2,0,S
0,0,0,0,0,0,0,0,0,0,0,0,90,43,0,0,0,105,126,0,0,0,10,10,0,S
0,0,0,0,0,0,0,0,0,0,0,0,98,103,0,0,0,27,133,0,0,0,0,2,0,S
0,0,0,0,0,0,0,12,9,0,0,0,208,64,0,0,0,56,62,0,0,0,0,0,0,S
0,0,0,0,0,0,0,7,13,0,0,0,177,123,0,0,0,34,65,0,0,0,0,0,0,S
0,0,0,0,0,0,0,13,9,0,0,0,156,116,0,0,0,53,54,0,0,0,0,0,0,S
0,0,0,0,0,0,0,4,15,0,0,0,134,150,0,0,0,29,118,0,0,0,0,0,0,S
0,0,0,0,0,0,0,5,14,0,0,0,114,158,0,0,0,7,119,0,0,0,0,0,0,S
0,0,0,0,0,0,0,4,19,0,0,0,122,169,0,0,0,15,109,0,0,0,0,0,0,S
0,0,0,0,0,0,0,6,10,0,0,0,97,209,0,0,0,16,103,0,0,0,0,0,0,S
0,0,0,0,0,0,0,12,45,0,0,0,112,141,0,8,0,12,101,2,0,0,0,0,0,S
0,0,0,0,0,0,0,23,1,0,0,0,164,42,0,0,0,149,115,0,0,0,7,10,0,S1
28,53,69,34,42,0,0,22,17,0,0,0,120,27,0,0,0,144,106,0,0,0,37,22,0,S1
17,24,50,50,52,0,0,72,8,0,0,0,163,14,0,0,0,193,66,0,0,0,19,1,0,S1
20,47,37,60,57,0,0,38,5,0,0,0,136,51,0,0,0,110,172,0,0,0,5,4,0,S1
31,70,72,34,53,0,0,21,8,0,0,0,140,44,0,0,0,156,150,0,0,0,9,20,0,S1
30,41,29,53,52,0,0,20,12,0,0,0,56,131,0,0,0,95,198,0,0,0,2,23,0,S1
21,29,55,35,61,16,0,56,7,0,11,0,91,67,0,12,0,123,150,0,0,0,3,40,0,S1
28,43,25,30,50,0,0,13,13,0,0,0,173,29,0,0,0,144,126,0,0,0,11,23,0,S1
5,60,47,46,22,15,0,34,25,0,10,0,75,82,0,11,0,83,193,0,3,0,5,4,0,S1
22,63,42,31,49,0,0,35,41,0,0,0,41,126,0,0,0,38,231,4,0,0,2,13,0,S1
20,32,6,19,28,0,0,66,3,0,0,0,172,14,0,0,0,151,118,0,0,0,34,29,0,S1
14,20,38,32,30,0,0,6,2,0,0,0,153,17,0,0,0,186,75,0,0,0,19,2,0,S1
24,37,30,39,22,0,0,68,5,0,0,0,129,74,0,0,0,143,139,0,0,0,5,4,0,S1
26,23,45,59,27,0,0,8,10,0,0,0,111,105,0,0,0,99,151,0,0,0,12,6,0,S1
19,19,28,27,26,0,0,55,39,0,0,0,88,85,0,0,0,91,179,0,0,0,36,8,0,S1
22,32,26,29,23,0,0,54,9,0,0,0,148,79,0,0,0,110,121,0,0,0,4,1,0,S1
5,26,49,29,34,32,0,6,1,0,6,0,177,84,0,24,0,110,110,0,0,0,13,76,0,S1
40,32,10,37,29,4,0,13,8,0,20,0,170,66,0,0,0,100,118,0,0,0,29,80,0,S1
6,52,55,45,23,9,0,11,4,0,9,0,60,107,0,7,0,105,129,0,6,0,15,89,0,S1
14,29,37,30,40,0,0,25,2,0,4,0,81,144,0,4,0,124,116,0,0,0,8,62,0,S1
0,5,8,6,0,0,2,14,0,0,0,2,200,3,0,16,13,179,83,0,0,0,20,6,0,S1
9,0,0,20,3,0,0,0,0,0,0,0,136,2,0,0,0,195,85,0,0,0,58,22,0,S1
16,39,28,38,24,0,0,15,0,0,0,0,136,41,0,0,0,147,110,0,0,0,33,64,0,S1
15,43,35,47,31,0,0,5,20,0,0,0,128,45,0,0,0,171,115,0,0,0,46,53,0,S1
15,31,33,56,35,0,0,6,8,0,0,0,159,36,0,0,0,156,110,0,0,0,52,66,0,S1
18,60,20,40,33,11,0,10,3,0,0,0,105,114,0,0,0,111,149,0,0,0,1,22,0,S1
18,45,32,59,24,0,0,29,3,0,0,0,138,50,0,0,0,132,140,0,0,0,1,14,0,S1
33,33,23,80,29,26,0,12,21,0,0,0,98,69,0,0,0,128,128,0,0,0,6,88,0,S1
16,35,39,48,65,12,0,8,16,0,13,0,53,95,0,10,0,69,180,0,3,0,15,95,0,S1
50,43,37,115,97,26,0,12,51,0,10,0,70,57,0,14,0,120,158,0,0,0,15,112,0,S1
21,28,25,20,31,0,0,84,2,0,0,0,153,9,0,0,4,164,75,0,0,0,42,42,0,S1
16,33,21,27,21,0,0,0,0,0,0,0,69,55,0,0,0,125,126,0,0,0,26,90,0,S1
12,33,25,29,25,0,0,0,24,0,0,0,67,68,0,0,0,86,178,0,0,0,4,119,0,S1
17,27,43,38,38,0,0,24,0,0,0,0,92,37,0,0,0,120,121,0,0,0,40,84,0,S1
25,36,34,50,45,0,0,9,53,0,0,0,72,78,0,0,0,94,143,0,0,0,40,102,0,S1
15,15,37,38,28,0,0,5,40,0,0,0,86,33,0,0,0,98,130,0,0,0,26,85,0,S1
14,37,34,33,36,0,0,38,8,0,0,0,36,65,0,42,0,65,210,5,14,0,3,97,10,S1
15,32,42,30,33,0,0,9,21,0,16,0,81,77,0,0,0,88,193,0,0,0,6,81,0,S1
20,27,31,34,32,15,0,14,6,0,11,0,66,89,0,10,0,96,212,0,6,0,16,62,0,S1
15,29,31,29,35,28,0,32,48,0,0,0,33,42,0,0,0,98,204,0,0,0,11,84,0,S1
14,12,23,23,16,0,0,24,4,0,0,0,184,36,0,0,0,129,118,0,0,0,10,35,0,S1
13,36,31,30,26,0,0,7,2,0,0,0,123,117,0,0,0,110,122,0,0,0,32,79,0,S1
56,120,150,151,148,0,0,49,0,0,0,0,126,26,0,0,0,186,92,0,0,0,51,58,0,S1
74,140,134,144,154,0,0,3,29,0,0,0,163,7,0,0,0,183,77,0,0,0,56,35,0,S1
14,127,141,156,137,0,0,5,5,0,0,0,134,54,0,0,0,148,134,0,0,0,38,79,0,S1
17,120,126,151,156,0,0,12,9,0,0,0,91,85,0,0,0,111,154,0,0,0,3,114,0,S1
5,146,158,33,158,0,0,76,35,0,18,0,138,22,0,6,0,133,117,0,0,0,33,93,0,S1
67,161,134,168,155,0,0,87,21,0,0,0,121,62,0,0,0,145,138,0,0,0,18,79,0,S1
70,146,161,148,127,10,0,2,9,0,10,0,96,49,0,14,0,139,134,0,7,0,21,70,0,S1
73,159,27,26,28,14,0,43,34,0,0,0,38,151,0,0,0,59,216,11,8,0,3,19,1,S1
32,26,31,25,21,0,5,15,0,0,0,12,170,22,0,6,0,160,80,0,0,0,53,52,0,S1
65,164,156,139,138,0,0,5,3,0,0,0,153,11,0,0,0,194,108,0,0,0,53,74,0,S1
15,33,54,222,82,0,0,25,1,0,0,0,211,9,0,0,0,179,115,0,0,0,55,57,0,S1
9,73,249,171,186,0,18,7,0,0,0,9,158,32,0,0,0,253,47,0,0,0,66,48,0,S1
42,106,113,80,227,18,0,6,14,0,22,0,162,85,0,0,0,158,135,0,2,0,7,48,0,S1
79,164,140,177,226,18,0,50,34,0,22,0,99,60,0,8,0,128,152,0,0,0,21,86,0,S1
11,181,196,189,170,0,0,9,25,0,0,0,104,64,0,0,12,111,166,0,10,0,1,85,0,S1
88,87,214,180,186,16,0,48,19,0,5,0,89,87,0,12,0,100,170,0,4,0,8,90,0,S1
22,61,168,176,181,15,0,4,17,0,8,0,83,102,0,13,0,111,158,0,4,0,2,79,0,S1
83,74,92,103,186,16,0,7,10,0,36,0,49,91,0,81,0,64,208,3,38,0,5,111,4,S1
47,31,10,8,5,0,2,14,1,0,0,21,153,52,0,0,9,226,72,0,0,0,48,37,0,S1
56,130,149,153,154,0,0,15,2,0,0,0,154,6,0,0,0,196,107,0,0,0,34,63,0,S1
79,168,164,167,158,0,0,32,3,0,0,0,160,30,0,0,0,172,113,0,0,0,17,37,0,S1
81,159,164,175,173,0,0,20,0,0,0,0,211,30,0,0,0,156,87,0,0,0,39,55,0,S1
80,168,173,171,172,0,0,46,8,0,22,0,123,15,0,47,0,177,128,0,0,0,46,75,0,S1
35,155,40,56,54,4,0,5,5,0,0,0,86,27,0,0,0,143,159,0,0,0,52,97,0,S1
77,166,170,180,181,0,0,18,26,0,0,0,141,50,0,0,0,145,154,0,0,0,8,46,0,S1
53,179,178,87,95,0,0,56,7,0,0,0,141,58,0,0,0,129,119,0,0,0,12,45,0,S1
89,177,172,160,62,4,0,11,17,0,10,0,55,154,0,13,0,86,128,0,3,0,4,86,0,S1
36,59,64,177,178,0,0,19,29,0,8,0,87,139,0,0,0,59,185,0,0,0,3,15,0,S1
53,165,153,47,127,0,4,14,0,2,0,10,186,8,0,0,0,134,71,0,3,0,52,56,0,S1
72,142,148,152,57,0,0,3,3,0,0,0,145,52,0,0,0,148,89,0,0,0,40,71,0,S1
121,290,238,201,205,0,20,14,3,0,0,0,149,10,0,0,0,171,113,0,0,0,47,79,0,S1
100,226,218,71,246,0,0,9,0,0,0,0,131,16,0,0,0,188,59,0,0,0,62,57,0,S1
123,179,260,274,255,0,0,11,6,0,22,0,151,4,0,0,0,179,126,0,0,0,48,76,0,S1
120,238,186,256,251,0,4,14,11,0,0,0,180,29,0,0,0,134,83,0,0,0,58,64,0,S1
124,246,275,287,282,0,0,30,26,0,0,0,24,140,0,0,0,31,207,9,0,0,3,79,5,S1
120,264,264,279,272,0,0,19,7,0,23,0,109,16,0,0,0,149,117,0,0,0,59,90,0,S1
36,75,75,60,57,23,13,46,17,0,6,0,91,86,0,15,0,136,105,0,3,0,31,73,0,S1
128,268,63,59,272,32,0,12,43,5,28,0,90,86,0,0,0,107,155,4,0,0,8,91,1,S1
86,230,252,310,295,0,10,4,13,12,0,0,145,24,0,0,0,121,120,0,0,0,44,88,0,S1
115,245,267,220,241,2,2,15,10,0,0,0,163,15,0,0,0,200,86,0,0,0,57,55,0,S1
10,68,221,237,310,0,0,5,7,13,0,0,153,4,0,0,0,225,95,0,0,0,71,72,0,S1
170,279,243,227,256,6,7,11,0,0,0,15,157,3,0,0,0,243,53,0,0,0,68,74,0,S1
26,232,247,235,252,0,0,18,0,5,0,0,169,5,0,0,0,189,127,0,0,0,67,89,0,S1
116,237,113,180,72,0,3,17,4,5,0,0,169,22,0,0,0,159,142,0,0,0,29,114,0,S1
117,58,56,240,248,0,4,12,5,3,0,3,183,25,0,0,0,179,97,0,0,0,60,89,0,S1
107,219,57,121,170,1,3,9,9,6,0,0,85,94,0,0,0,104,206,13,0,0,25,122,9,S1
140,320,258,259,265,14,11,1,9,6,14,0,74,75,0,10,0,111,116,0,24,0,44,176,0,S1
162,299,294,304,300,5,6,28,9,10,0,0,72,65,0,0,0,124,145,2,20,0,19,70,8,S1
93,207,58,58,206,0,0,10,0,0,0,0,146,2,0,0,0,187,71,0,0,0,50,77,0,S1
51,237,254,91,77,0,0,40,0,0,0,2,172,6,0,0,16,215,82,0,0,0,58,46,0,S1
119,248,237,231,251,0,0,14,4,0,0,0,221,14,0,0,0,192,77,0,0,0,79,72,0,S1
121,230,256,250,19,0,0,11,30,0,0,0,125,53,0,0,0,156,109,0,0,0,37,63,0,S1
6,280,252,275,258,0,0,44,36,0,0,0,68,116,0,0,0,108,145,0,0,0,2,78,0,S1
39,120,242,81,94,0,0,11,27,0,0,0,113,98,0,0,0,127,120,0,12,0,31,80,0,S1
10,271,272,262,272,0,0,8,21,0,0,0,77,112,0,0,0,140,139,0,0,0,19,73,0,S1
12,114,264,95,103,32,0,44,18,0,0,0,155,42,0,1,0,154,127,0,0,0,23,86,0,S1
128,102,92,106,86,2,0,31,20,0,14,0,42,113,0,13,0,109,139,0,4,0,22,115,0,S1
126,282,269,243,205,0,0,19,25,0,0,0,48,110,0,0,0,56,160,0,0,0,9,148,6,S1
0,0,0,0,0,0,3,169,64,0,0,0,100,7,0,0,0,22,1,0,9,20,15,22,16,T
0,0,0,0,0,0,3,160,61,0,0,0,148,13,0,0,0,57,0,0,7,16,14,16,13,T
0,1,5,0,0,0,7,113,96,0,0,0,111,21,0,0,0,31,9,0,7,15,21,16,21,T
0,0,0,0,0,0,8,106,96,22,0,0,61,74,0,0,0,13,33,0,13,23,23,10,20,T
0,0,0,0,0,0,0,115,101,0,0,0,2,120,0,0,0,13,53,0,8,9,14,18,18,T
2,0,0,0,0,1,4,108,90,0,36,0,132,8,0,0,0,47,13,0,4,17,18,6,11,T
36,0,0,0,0,28,2,94,87,0,0,0,19,107,0,22,0,5,30,0,5,17,16,11,20,T
0,0,0,0,0,14,0,12,19,0,0,0,75,147,3,32,0,20,47,0,11,14,13,12,12,T
1,0,0,0,0,12,0,78,107,7,8,0,78,110,0,4,0,11,34,0,12,15,12,15,13,T
0,0,0,0,0,8,0,50,87,3,0,0,25,104,2,0,0,15,54,0,10,16,18,22,22,T
0,0,0,0,0,0,8,133,75,0,0,3,109,16,0,0,0,42,7,0,13,25,21,29,24,T
0,0,0,0,0,0,3,76,74,0,0,1,124,15,0,0,0,33,28,0,11,35,38,47,57,T
1,0,0,0,0,41,18,110,91,17,6,0,108,51,0,32,0,29,16,0,30,0,5,3,15,T
0,0,0,0,0,0,8,123,85,0,0,4,75,56,0,0,0,26,25,0,0,0,0,0,0,T
0,0,0,0,0,0,30,106,95,0,0,11,87,26,0,0,0,49,0,0,18,24,0,24,0,T
28,0,0,0,0,32,21,106,88,0,36,0,95,4,0,10,0,40,10,0,42,43,42,57,52,T
0,0,0,0,0,0,0,69,119,8,8,0,95,10,5,0,0,34,85,0,0,0,0,4,3,T
0,0,0,0,0,10,8,99,88,0,0,0,107,41,0,64,0,32,25,0,0,8,1,35,32,T
4,0,0,0,0,8,0,39,103,9,5,0,43,116,8,8,0,44,56,0,25,12,37,25,27,T
0,0,0,0,0,11,0,0,29,18,0,0,61,185,2,0,0,16,74,0,19,47,33,26,22,T
0,0,0,0,0,0,3,32,80,25,0,15,180,32,4,0,0,42,3,0,2,0,0,0,0,T
0,0,0,0,0,0,0,37,29,0,0,4,191,62,0,0,0,65,39,0,0,0,0,0,0,T
0,0,0,0,0,0,0,16,31,0,0,16,151,83,12,0,0,43,13,0,0,0,0,0,0,T
0,0,0,0,0,0,1,16,36,0,0,2,188,43,0,0,0,58,25,0,0,0,0,0,0,T
0,0,0,0,0,0,0,42,34,0,0,8,180,83,0,0,0,55,57,0,4,0,0,0,0,T
0,0,0,0,0,0,9,9,30,0,5,11,141,128,0,14,0,63,10,0,8,0,0,0,0,T
14,0,0,0,0,0,15,95,73,0,34,4,74,16,0,0,0,38,10,0,0,0,0,0,0,T
0,0,0,0,0,0,0,8,21,0,0,0,134,96,0,0,0,78,19,0,8,0,0,0,0,T
3,0,0,0,0,9,0,15,20,28,10,0,71,171,2,7,0,7,62,0,2,0,0,0,0,T
0,0,0,0,0,0,0,28,41,6,20,0,68,187,11,0,0,10,52,0,0,0,0,0,0,T
0,0,0,0,0,0,0,0,50,0,0,9,176,88,0,0,0,76,8,0,0,0,0,0,0,T
0,0,0,0,0,0,21,41,37,0,0,33,194,82,0,0,0,63,0,0,0,0,0,0,36,T
0,0,0,0,0,0,0,64,16,0,0,3,198,54,0,0,0,71,0,0,0,0,0,0,0,T
0,0,0,0,0,0,0,0,35,0,0,9,176,96,0,0,0,32,26,0,0,0,0,0,0,T
0,0,0,0,0,0,0,37,18,0,18,6,111,165,0,0,0,20,62,0,0,0,0,0,0,T
4,0,0,0,0,4,3,30,19,0,10,3,216,85,0,7,0,69,17,0,8,0,0,0,0,T
0,0,0,0,0,16,19,102,94,7,0,5,58,67,2,0,0,24,11,0,0,10,0,0,0,T
0,0,0,0,0,0,7,51,127,0,0,3,138,2,0,0,0,52,14,0,0,0,0,0,0,T
4,0,0,2,0,9,0,69,121,7,5,0,47,85,0,4,0,6,23,0,3,10,22,0,0,T
0,0,0,0,0,0,0,28,27,1,0,0,157,162,2,0,0,39,14,0,0,0,0,0,0,T
0,0,0,0,0,0,12,10,31,0,0,9,231,71,0,0,0,60,5,0,0,0,0,0,0,T
0,0,0,0,0,0,9,51,3,0,0,27,224,86,0,0,0,61,0,0,0,0,0,0,0,T
0,0,0,0,0,0,0,44,14,13,0,4,202,108,14,8,0,62,42,0,6,0,0,0,0,T
0,0,0,0,0,0,34,75,16,0,0,14,155,71,0,0,0,48,0,0,0,0,0,0,0,T
0,0,0,0,0,0,0,5,11,0,0,0,189,117,0,0,0,50,15,0,0,0,0,0,0,T
1,0,0,0,0,3,0,40,82,0,0,4,141,170,15,12,0,47,24,0,12,0,0,0,0,T
0,0,0,0,0,0,15,90,124,2,0,12,6,101,1,24,0,6,47,0,0,0,0,0,0,T
2,0,0,0,0,14,0,51,57,3,0,0,63,159,1,8,0,22,19,0,0,0,0,0,0,T
3,0,0,0,0,11,0,14,24,8,7,0,55,200,3,5,0,17,79,0,2,0,0,0,0,T
1,0,0,0,0,18,0,18,31,2,0,0,85,185,4,0,0,19,12,0,38,0,0,32,12,T
0,0,0,0,0,0,9,18,41,0,0,2,223,51,0,0,0,55,5,0,0,40,45,75,74,T
0,0,0,0,0,0,0,18,4,0,0,13,203,57,0,0,0,65,0,0,0,0,0,0,0,T
6,0,0,0,0,0,0,96,108,0,0,16,197,92,10,0,0,65,15,0,0,0,0,0,0,T
0,0,0,0,0,0,6,14,23,6,0,9,194,80,8,0,0,64,0,0,0,0,0,0,0,T
0,0,0,0,0,0,0,0,70,0,0,0,166,123,0,0,0,67,4,0,0,0,0,0,0,T
0,0,0,0,0,0,0,0,0,0,0,10,171,130,20,0,0,56,12,0,0,0,0,0,0,T
0,0,0,0,0,0,5,76,80,0,0,0,120,22,0,16,0,74,0,0,0,0,0,0,0,T
8,0,0,0,0,22,0,46,11,0,0,12,183,100,0,8,0,63,35,0,0,0,0,0,0,T
3,0,0,0,0,11,0,37,0,0,11,0,110,165,20,7,0,52,23,0,5,0,0,0,0,T
0,0,0,0,0,0,0,0,0,0,0,0,77,216,17,0,0,12,57,0,0,0,0,0,0,T
0,0,0,0,0,0,0,0,27,16,0,0,191,96,16,0,0,88,6,0,0,0,0,0,0,T
0,0,0,0,0,0,2,14,6,0,0,11,243,60,0,0,0,66,0,0,0,0,0,0,0,T
0,0,0,0,0,0,0,56,8,0,0,0,206,90,0,8,0,56,16,0,0,0,42,6,32,T
0,0,0,0,0,0,8,52,37,12,0,8,188,61,12,0,0,67,0,0,0,22,138,48,0,T
0,0,0,0,0,0,0,33,25,0,0,0,154,95,0,0,0,47,24,0,18,42,26,58,10,T
6,0,0,0,0,26,0,16,17,0,4,0,200,90,0,0,0,83,9,0,0,16,0,0,0,T
0,0,0,0,0,0,0,91,112,2,14,0,8,101,4,0,0,22,27,0,14,0,16,0,0,T
0,0,0,0,0,0,8,45,40,0,22,14,148,80,0,0,0,43,31,0,0,0,0,0,0,T
3,0,0,0,0,10,0,26,97,12,11,0,61,76,8,5,0,40,7,0,3,0,20,0,0,T
0,0,0,0,0,0,3,122,93,2,0,0,99,6,0,36,0,43,58,0,12,64,0,0,0,T
0,0,0,0,0,0,1,6,4,0,0,10,167,84,0,0,0,92,9,0,7,7,6,16,11,T
0,0,0,0,0,0,1,11,7,0,0,12,181,73,0,0,0,78,50,0,4,10,6,7,7,T
0,0,0,0,0,0,2,8,10,0,0,11,184,97,0,0,0,59,11,0,1,11,3,0,3,T
0,0,0,0,0,0,1,5,6,0,0,3,177,93,0,0,0,81,0,0,6,8,9,0,3,T
0,0,0,0,0,0,0,30,122,40,0,0,62,63,16,0,0,45,27,0,0,7,2,1,2,T
4,0,0,0,0,0,3,8,9,0,0,8,123,155,24,18,0,30,32,0,5,5,12,5,1,T
